,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,20.0,0.9546357188910384,0.0048517111117041,0.9458413926499034,0.950676982591876,0.95538362346873,0.9579948420373952,0.963249516441006,,Long_run,run,0.963249516441006
