Generations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes,Trim_one_terminal_cb,Grow_one_terminal_cb
87,87.0,0.0975045414640165,0.0989981410098487,0.0744085605181457,0.0885976483577824,0.1039955276726021,0.1081527928713041,0.1132549899588989,0.0968179842926492,0.1023215909261056,0.1159482229286461
88,88.0,0.1001246837263173,0.0994141609640211,0.0735746313942404,0.0887590317114298,0.1045889985399254,0.1111950889895247,0.1115027380922541,0.0968298053064317,0.1009770676752,0.113033793600655
89,89.0,0.1015113858947083,0.0982691064444667,0.0726844283386552,0.0882474897461261,0.1050876654925122,0.1128852551876127,0.1120312230018315,0.0952363175356431,0.1001508387504441,0.1138962896079994
90,90.0,0.1006802787234165,0.0989814463299473,0.069543950471807,0.0904139919226316,0.1040831237507369,0.1122223202350117,0.1103778013168514,0.0919402205950373,0.1069479143942257,0.1148089522603339
91,91.0,0.0972213182854365,0.1009415690316873,0.0732762234312797,0.0899160893019845,0.1028595315172609,0.1111353657343448,0.1079965386634876,0.0943414745233386,0.1040073506851259,0.1183045388260536
92,92.0,0.0920109820075445,0.1009108634000117,0.074002821330213,0.0922149372538706,0.1035443968624908,0.1104605009574238,0.1074363410394828,0.0961242438660576,0.1065177568403282,0.1167771564425763
93,93.0,0.0936150640252991,0.1032942755126843,0.0737643167967637,0.0910972695534707,0.1035414018291438,0.1078544640735674,0.1063635462909605,0.097079556353453,0.1053897270070146,0.1180003785576421
94,94.0,0.0948893388884587,0.1052952915452794,0.0736098965846544,0.0916361144132927,0.1002778363940389,0.1109351933719192,0.1067093725495661,0.096863797529129,0.1044065801792216,0.1153765785444393
95,95.0,0.096608570606795,0.1065983525358555,0.0748596961233785,0.0924489222468454,0.1026181541595568,0.1098015000125141,0.1056991265604025,0.0944175519707204,0.1051231161342596,0.1118250096496715
96,96.0,0.0928762912704482,0.1055869520537971,0.0758663513450108,0.0964140282859433,0.1007497696869435,0.1130213718279652,0.1048612977044197,0.0962147862815531,0.1073454270729845,0.1070637244709338
97,97.0,0.095148540929984,0.1117486010885451,0.0765278619982785,0.0925165550266557,0.0978345918790896,0.110302776474716,0.105105974794969,0.0969265982919666,0.1054010789277327,0.1084874205880622
98,98.0,0.0927439947951243,0.111607206658103,0.0757084242572002,0.0923998904320441,0.0985172780539849,0.1084870885392978,0.1068815873123463,0.1012733252189857,0.1025451778910265,0.1098360268418866
99,99.0,0.0906338429019056,0.1150035895481595,0.0765022699530521,0.0913942065659278,0.0979211085260422,0.1005982758394533,0.1082963523834439,0.1016748437441409,0.1064518216806696,0.1115236888572045
100,100.0,0.0910952798598617,0.1139430290268967,0.0807549347947587,0.090401038210803,0.0969818864574305,0.0927923616511988,0.1109280218303969,0.0998954715311346,0.1094253263921649,0.1137826502453535
101,101.0,0.0905554795912051,0.1102199205233931,0.0796452760705661,0.0928842065273209,0.0957524805226167,0.104623922282788,0.1071153541466681,0.0999406340880503,0.109515590821244,0.109747135426147
102,102.0,0.0930366820832738,0.1091594512326135,0.0750325613352822,0.0953999149693937,0.0942496629470224,0.1037395494349844,0.1070206800006474,0.1010123338044471,0.109093197135638,0.1122559670566969
103,103.0,0.0913797361076493,0.1115866804558111,0.0741082686946874,0.0939220058939072,0.0984000946831485,0.1052331627478981,0.1060536752159354,0.1000382487468011,0.1084168381428027,0.1108612893113585
104,104.0,0.0928875034432878,0.1090283421822752,0.0764644980820374,0.0952940191007595,0.0966636280967676,0.1028376828360834,0.1028448774694609,0.1036469257874881,0.1085531422337155,0.111779380768124
105,105.0,0.0938695608420564,0.104912990158081,0.0759645218278616,0.0955594454469188,0.0937305629232273,0.1096312463930612,0.1013212334345554,0.1022886953488884,0.1112446061161656,0.1114771375091836
106,106.0,0.095706476783533,0.1029400267202965,0.0794914046864135,0.0966334645725194,0.0967581289650844,0.1081160913634506,0.0967119285585443,0.1040389957373777,0.1092637557946973,0.1103397268180827
107,107.0,0.0968509676979616,0.1004100119871089,0.0803411829962693,0.0947737621450489,0.0947569931050722,0.1087013713378197,0.1013850428529579,0.1025312201762812,0.1071441816528006,0.1131052660486789
108,108.0,0.0971498799032035,0.0997448130980837,0.0784885092780321,0.0934974559961837,0.0970652901770596,0.1068853987394818,0.1012974096590474,0.1053475788684432,0.107838046884445,0.1126856173960193
109,109.0,0.0928330440322411,0.1001216504622306,0.0770549068524962,0.0949019070429847,0.0985119682298551,0.1068495519301632,0.1001100375183546,0.1050383818383966,0.107902001432356,0.1166765506609213
110,110.0,0.0883691935119426,0.1013529893882349,0.0784831813546511,0.0928715615002249,0.0991871103000676,0.1053059494731518,0.1029602280235667,0.1016552346790103,0.1110834016615988,0.1187311501075505
111,111.0,0.0849868954158981,0.1010810874845719,0.0781646666148256,0.094902767504772,0.0988938900947002,0.1109758962470761,0.101623266657525,0.1047403805862171,0.1089996093301962,0.1156315400642172
112,112.0,0.0819659063880541,0.0979294361144604,0.0775673493343996,0.0927995694934475,0.09880003535843,0.1101371338188278,0.1030347765942568,0.1073036183683846,0.1086087460430982,0.1218534284866405
113,113.0,0.0833375277136607,0.0963561671561541,0.0792351811198072,0.0932082278216213,0.0944089026619686,0.1060327531040783,0.1021907288863379,0.1083199301741814,0.110451877877902,0.1264587034842879
114,114.0,0.0825427638180713,0.0941808518027383,0.0806347088377592,0.0915047420750332,0.0972988414785194,0.1068259435767374,0.1020081561789069,0.1053585190306172,0.1102437544409124,0.129401718760704
115,115.0,0.0836185778141472,0.0913766892748322,0.0871204470065813,0.093213969731964,0.1004857292913019,0.1045465062489495,0.1016012859836482,0.1039177284999402,0.1066459460875802,0.1274731200610546
116,116.0,0.0830413497726931,0.0914816289430574,0.0856000172434673,0.0922667763772657,0.1004450590729127,0.1026935292291518,0.0995204783902791,0.1055299317073895,0.1065874733064241,0.1328337559573586
117,117.0,0.086956209747719,0.0925975855471737,0.0870072175863756,0.0870454037687571,0.1002417172490835,0.1028481022769404,0.0977076754706152,0.1043380653861291,0.109167889947517,0.1320901330196885
118,118.0,0.0882951810579424,0.0943912420340613,0.085930942985427,0.0881695689523706,0.1002778051395317,0.1058065225293129,0.0967840690990652,0.1022971350421927,0.1059267863185839,0.1321207468415116
119,119.0,0.0873288458367749,0.0926104616521951,0.0847455449043928,0.0891964826258619,0.0990750994117363,0.1050006322574834,0.0980096282290252,0.1033576119883659,0.1101209136109032,0.1305547794832606
120,120.0,0.0894134583164453,0.0959630787516927,0.0837383130634576,0.0893134866502408,0.0964678110276948,0.1059065359737438,0.0977729849998475,0.1003089444762771,0.1084001158729176,0.1327152708676822
121,121.0,0.0861827299965668,0.0989734183780235,0.0805715732191632,0.0876018905745881,0.0977086610253946,0.1081628512061831,0.096331258103014,0.0970886253752133,0.1093504555213361,0.1380285366005164
122,122.0,0.0875995749286952,0.1014157219076592,0.0775026319778298,0.0852903468880201,0.0953796720867779,0.1116447667351556,0.0983417796794529,0.094227577351089,0.1090672073210118,0.1395307211243077
123,123.0,0.0840706723916312,0.1033643549426241,0.0791594361371155,0.0867558918897808,0.0913926797563454,0.1114202417675205,0.1040128018441879,0.0960605186346573,0.1052731707347973,0.1384902319013392
124,124.0,0.0865384805608577,0.1036960529875153,0.0772493401770929,0.0896562741780112,0.0932604365154765,0.1074488145963752,0.1026718744321321,0.0955951956570823,0.104953936143274,0.1389295947521821
125,125.0,0.0843354609897104,0.1090282776024361,0.0782396006173719,0.090138465917498,0.0960316298758783,0.1040455895915895,0.1014122340393157,0.0943697472520883,0.1058541050358363,0.1365448890782747
126,126.0,0.0843345597027226,0.1147424353077538,0.0799712766804053,0.0877285214254548,0.0979316069319938,0.1078298380299784,0.0997826680765194,0.0939340259762857,0.1021914366207546,0.131553631248131
127,127.0,0.0868516947158039,0.1164839981142566,0.0829384055420132,0.0838115751540358,0.0965846748271886,0.1081140140018008,0.0981291927243229,0.0936215991064116,0.1035318908385338,0.129932954975632
128,128.0,0.087324156856629,0.1188664607073943,0.0832882838921683,0.0858918224182463,0.1020727163289922,0.1030693587910254,0.0988403128307049,0.0914654737969015,0.1026560940599806,0.1265253203179567
129,129.0,0.0909046928110405,0.1157057044109401,0.0841706497535123,0.0897305487156928,0.1001667771410301,0.1070103216752658,0.09470536881153,0.0882358044035104,0.1027659222830471,0.12660420999443
130,130.0,0.0864351892857288,0.1172047504638115,0.0835635430236869,0.0917329631372621,0.1031481753224825,0.1076119802846892,0.1002217058650214,0.0850602457065754,0.101292105926683,0.1237293409840586
131,131.0,0.0836092110118763,0.1212788615516446,0.0842516436067668,0.0948074890345434,0.1082190855993435,0.1074578038860316,0.099142846827829,0.0837755285906209,0.097983521295962,0.1194740085953812
132,132.0,0.0779111014823096,0.1232618167036064,0.0807388274398232,0.0921278860068018,0.1119084186827901,0.1101927243899285,0.0961665205458852,0.084683084208868,0.1073166053959256,0.115693015144061
133,133.0,0.0723036918908764,0.122988847644131,0.0790118502535569,0.0904672909947754,0.1125679364812997,0.1114819428647002,0.0973588406856206,0.0899986126067627,0.1084937931860003,0.1153271933922761
134,134.0,0.0701990691229052,0.1199125068352447,0.0761794520446122,0.0891958887439009,0.114658565224973,0.108307152364092,0.1005329484529276,0.090755298207858,0.1141796093541394,0.1160795096493464
135,135.0,0.0735611741339048,0.1157111197576795,0.0741695022201422,0.0889919553986908,0.1141479028849555,0.1106248274888745,0.099483219691501,0.0894967821525704,0.1146798273254875,0.1191336889461931
136,136.0,0.0781845975411484,0.1107287165686357,0.0752218373754316,0.0883109372511933,0.1107698315930381,0.1078178557259278,0.0996201868683361,0.0926598733326249,0.1184659191669161,0.1182202445767474
137,137.0,0.0796151944524306,0.1139088869614864,0.0760996118718459,0.0846227295763589,0.1130882055705004,0.1110493474100618,0.1039800146857327,0.0890938220094537,0.1168488161338445,0.1116933713282843
138,138.0,0.0823550578864442,0.1156768508930396,0.0738951313450652,0.0880689385870114,0.1124428516329703,0.1142011989775482,0.0998904755025774,0.0852748466339155,0.1151124917583008,0.1130821567831266
139,139.0,0.0827821997417963,0.1161969892621657,0.0774206563561798,0.0898589813956004,0.1113590842265466,0.1191438092941786,0.0982608823207138,0.0791139186380896,0.1116509145860596,0.1142125641786688
140,140.0,0.0834017208278961,0.1173787440668087,0.0748819369399235,0.087348455206024,0.11329225545952,0.1206472035792339,0.0978188433743098,0.0765589579736012,0.1101902880275318,0.1184815945451503
141,141.0,0.086780846395609,0.1155502796197304,0.0700596618650121,0.0849012467357775,0.1162052367907576,0.1170979391395626,0.1006311556833416,0.0780732952309776,0.1129209785648596,0.1177793599743713
