,count,mean,std,min,lq,med,uq,max,outliers
HV,29.0,0.9355743791547165,0.009767498857069812,0.9157962604771116,0.9304964539007092,0.9372018052869115,0.9431334622823986,0.9502256608639588,0.8981302385557705
