,count,mean,std,min,lq,med,uq,max,outliers
HV,3.0,0.9561573178594456,0.001346267763882606,0.9552546744036108,0.9553836234687301,0.9555125725338492,0.956608639587363,0.9577047066408768,"0.9446808510638298, 0.965183752417795"
