,test,count,mean,std,min,lq,med,uq,max,outliers,parameter,value,HV_overall
0,HV,30.0,0.8659367834479818,0.0131171371650275,0.8356278380074572,0.8557546177227028,0.8665836543076184,0.8760744434736596,0.8870011567379988,,Long_run,run,0.8870011567379988
0,HV,30.0,0.8734950613030122,0.012670100269688,0.8483965642420289,0.8650585137147287,0.8753507131166706,0.8829664176808634,0.8963519683004565,,Long_run,run,0.8963519683004564
